Fecha,Fecha_Raw,Hora,Equipo_Local,Equipo_Visitante,Estadio,Partido_ID,Continente,Pais,Competicion,ID_Competicion,Torneo_ID,Temporada,URL_Partido,Estado_Partido,Nivel_Cobertura,Ultima_Actualizacion,Asistencia,Clima_Temperatura,Clima_Condiciones
2025-08-19,2025-08-19Z,00:00:00Z,Deportivo Cuenca,Vinotinto de Ecuador,Estadio Alejandro Serrano Aguilar Banco del Austro,d3h6yhf590vyr41id953wihp0,South America,Ecuador,Liga Pro,6lwpjhktjhl9g7x2w7njmzva6,liga-pro-2025,2025,https://www.scoresway.com/en_GB/soccer/liga-pro/liga-pro-2025/match/view/d3h6yhf590vyr41id953wihp0/player-stats,,13,2025-09-29T06:50:23Z,,,
2025-08-17,2025-08-17Z,23:00:00Z,Barcelona,Macará,Estadio Monumental Banco Pichincha,d3v42nf3bzlyel1tli33b1r10,South America,Ecuador,Liga Pro,6lwpjhktjhl9g7x2w7njmzva6,liga-pro-2025,2025,https://www.scoresway.com/en_GB/soccer/liga-pro/liga-pro-2025/match/view/d3v42nf3bzlyel1tli33b1r10/player-stats,,10,2025-09-29T06:50:26Z,,,
2025-08-17,2025-08-17Z,20:30:00Z,Técnico Universitario,Emelec,Estadio Bellavista de Ambato,d29ln53d7rdghcgefvi8fhc0k,South America,Ecuador,Liga Pro,6lwpjhktjhl9g7x2w7njmzva6,liga-pro-2025,2025,https://www.scoresway.com/en_GB/soccer/liga-pro/liga-pro-2025/match/view/d29ln53d7rdghcgefvi8fhc0k/player-stats,,13,2025-11-22T20:10:18Z,,,
2025-08-17,2025-08-17Z,18:00:00Z,LDU Quito,Manta,Estadio Rodrigo Paz Delgado,d493eur9yxjsx5kpnh76afdw4,South America,Ecuador,Liga Pro,6lwpjhktjhl9g7x2w7njmzva6,liga-pro-2025,2025,https://www.scoresway.com/en_GB/soccer/liga-pro/liga-pro-2025/match/view/d493eur9yxjsx5kpnh76afdw4/player-stats,,13,2025-10-04T23:33:29Z,,,
2025-08-17,2025-08-17Z,00:00:00Z,Independiente Valle,Orense,Estadio Banco Guayaquil,d4n5f468tyoft7wonk9bs4zro,South America,Ecuador,Liga Pro,6lwpjhktjhl9g7x2w7njmzva6,liga-pro-2025,2025,https://www.scoresway.com/en_GB/soccer/liga-pro/liga-pro-2025/match/view/d4n5f468tyoft7wonk9bs4zro/player-stats,,13,2025-09-29T06:50:26Z,,,
2025-08-16,2025-08-16Z,21:30:00Z,Universidad Católica,Libertad,Estadio Olímpico Atahualpa,d5139h1ueg5oti9w5akldsnbo,South America,Ecuador,Liga Pro,6lwpjhktjhl9g7x2w7njmzva6,liga-pro-2025,2025,https://www.scoresway.com/en_GB/soccer/liga-pro/liga-pro-2025/match/view/d5139h1ueg5oti9w5akldsnbo/player-stats,,13,2025-09-29T06:50:23Z,,,
2025-08-16,2025-08-16Z,19:00:00Z,Mushuc Runa,Aucas,Estadio Cooperativa de Ahorro y Crédito Mushuc Runa,d2nkq5huxw0xit1z3jra88aac,South America,Ecuador,Liga Pro,6lwpjhktjhl9g7x2w7njmzva6,liga-pro-2025,2025,https://www.scoresway.com/en_GB/soccer/liga-pro/liga-pro-2025/match/view/d2nkq5huxw0xit1z3jra88aac/player-stats,,13,2025-10-05T17:17:44Z,,,
2025-08-16,2025-08-16Z,00:00:00Z,Delfín,El Nacional,Estadio Jocay,d33as0n1zeyazqvwrlykk8ftg,South America,Ecuador,Liga Pro,6lwpjhktjhl9g7x2w7njmzva6,liga-pro-2025,2025,https://www.scoresway.com/en_GB/soccer/liga-pro/liga-pro-2025/match/view/d33as0n1zeyazqvwrlykk8ftg/player-stats,,13,2025-11-23T18:18:34Z,,,
2025-08-11,2025-08-11Z,21:00:00Z,Emelec,Deportivo Cuenca,Estadio George Capwell Banco del Austro,d1hspj350xk2s37tps93ajnys,South America,Ecuador,Liga Pro,6lwpjhktjhl9g7x2w7njmzva6,liga-pro-2025,2025,https://www.scoresway.com/en_GB/soccer/liga-pro/liga-pro-2025/match/view/d1hspj350xk2s37tps93ajnys/player-stats,,13,2025-09-29T06:50:23Z,,,
2025-08-10,2025-08-10Z,23:00:00Z,El Nacional,Barcelona,Estadio Olímpico Atahualpa,cz65fca0vodpmpwct44mok4yc,South America,Ecuador,Liga Pro,6lwpjhktjhl9g7x2w7njmzva6,liga-pro-2025,2025,https://www.scoresway.com/en_GB/soccer/liga-pro/liga-pro-2025/match/view/cz65fca0vodpmpwct44mok4yc/player-stats,,13,2025-09-29T06:50:25Z,,,
2025-08-10,2025-08-10Z,20:30:00Z,Macará,Delfín,Estadio Bellavista de Ambato,d13uawwv72y3bqa47jnz2dwyc,South America,Ecuador,Liga Pro,6lwpjhktjhl9g7x2w7njmzva6,liga-pro-2025,2025,https://www.scoresway.com/en_GB/soccer/liga-pro/liga-pro-2025/match/view/d13uawwv72y3bqa47jnz2dwyc/player-stats,,13,2025-11-23T18:18:34Z,,,
2025-08-10,2025-08-10Z,18:00:00Z,Vinotinto de Ecuador,Técnico Universitario,Estadio Olímpico Atahualpa,d0pwi0iv71t7lgtcl9cm65hjo,South America,Ecuador,Liga Pro,6lwpjhktjhl9g7x2w7njmzva6,liga-pro-2025,2025,https://www.scoresway.com/en_GB/soccer/liga-pro/liga-pro-2025/match/view/d0pwi0iv71t7lgtcl9cm65hjo/player-stats,,13,2025-11-22T20:10:17Z,,,
2025-08-10,2025-08-10Z,00:00:00Z,Manta,Independiente Valle,Estadio Jocay,d0bxxrv1j0xk4x6l9h1sw7l04,South America,Ecuador,Liga Pro,6lwpjhktjhl9g7x2w7njmzva6,liga-pro-2025,2025,https://www.scoresway.com/en_GB/soccer/liga-pro/liga-pro-2025/match/view/d0bxxrv1j0xk4x6l9h1sw7l04/player-stats,,13,2025-09-29T06:50:24Z,,,
2025-08-09,2025-08-09Z,21:30:00Z,Aucas,LDU Quito,Estadio Cooprogreso Gonzalo Pozo Ripalda,czjxcih1kxqjk62e6pd6dkmxg,South America,Ecuador,Liga Pro,6lwpjhktjhl9g7x2w7njmzva6,liga-pro-2025,2025,https://www.scoresway.com/en_GB/soccer/liga-pro/liga-pro-2025/match/view/czjxcih1kxqjk62e6pd6dkmxg/player-stats,,13,2025-10-07T20:37:57Z,,,
2025-08-09,2025-08-09Z,19:00:00Z,Mushuc Runa,Libertad,Estadio Cooperativa de Ahorro y Crédito Mushuc Runa,d1vp0bu9b6avr5alswyyspn9w,South America,Ecuador,Liga Pro,6lwpjhktjhl9g7x2w7njmzva6,liga-pro-2025,2025,https://www.scoresway.com/en_GB/soccer/liga-pro/liga-pro-2025/match/view/d1vp0bu9b6avr5alswyyspn9w/player-stats,,13,2025-09-29T06:50:25Z,,,
2025-08-09,2025-08-09Z,00:00:00Z,Orense,Universidad Católica,Estadio 9 de Mayo,czxmkva2n2puvz9vvabzt9q8k,South America,Ecuador,Liga Pro,6lwpjhktjhl9g7x2w7njmzva6,liga-pro-2025,2025,https://www.scoresway.com/en_GB/soccer/liga-pro/liga-pro-2025/match/view/czxmkva2n2puvz9vvabzt9q8k/player-stats,,13,2025-09-29T06:50:26Z,,,
2025-08-05,2025-08-05Z,00:00:00Z,Delfín,Vinotinto de Ecuador,Estadio Jocay,cx5qd0ac154af6p67p5qgss9g,South America,Ecuador,Liga Pro,6lwpjhktjhl9g7x2w7njmzva6,liga-pro-2025,2025,https://www.scoresway.com/en_GB/soccer/liga-pro/liga-pro-2025/match/view/cx5qd0ac154af6p67p5qgss9g/player-stats,,13,2025-11-23T18:18:34Z,,,
2025-08-03,2025-08-03Z,23:00:00Z,Libertad,Emelec,Estadio Federativo Reina del Cisne,cvxw5ye0r3cszd0yz7npcfhg4,South America,Ecuador,Liga Pro,6lwpjhktjhl9g7x2w7njmzva6,liga-pro-2025,2025,https://www.scoresway.com/en_GB/soccer/liga-pro/liga-pro-2025/match/view/cvxw5ye0r3cszd0yz7npcfhg4/player-stats,,13,2025-09-29T06:50:23Z,,,
2025-08-03,2025-08-03Z,20:30:00Z,Técnico Universitario,Manta,Estadio Bellavista de Ambato,cye0ys2hwmcdsbbk721bxhfkk,South America,Ecuador,Liga Pro,6lwpjhktjhl9g7x2w7njmzva6,liga-pro-2025,2025,https://www.scoresway.com/en_GB/soccer/liga-pro/liga-pro-2025/match/view/cye0ys2hwmcdsbbk721bxhfkk/player-stats,,13,2025-11-22T20:10:17Z,,,
2025-08-03,2025-08-03Z,18:15:00Z,Universidad Católica,Aucas,Estadio Olímpico Atahualpa,cwcfafls2m5dmagi0xusp709g,South America,Ecuador,Liga Pro,6lwpjhktjhl9g7x2w7njmzva6,liga-pro-2025,2025,https://www.scoresway.com/en_GB/soccer/liga-pro/liga-pro-2025/match/view/cwcfafls2m5dmagi0xusp709g/player-stats,,13,2025-10-05T17:17:44Z,,,
2025-08-03,2025-08-03Z,16:00:00Z,LDU Quito,Mushuc Runa,Estadio Rodrigo Paz Delgado,cy06p67pu6br36rtq2dlf50r8,South America,Ecuador,Liga Pro,6lwpjhktjhl9g7x2w7njmzva6,liga-pro-2025,2025,https://www.scoresway.com/en_GB/soccer/liga-pro/liga-pro-2025/match/view/cy06p67pu6br36rtq2dlf50r8/player-stats,,13,2025-10-07T20:37:57Z,,,
2025-08-03,2025-08-03Z,00:00:00Z,Independiente Valle,El Nacional,Estadio Banco Guayaquil,cwr6264cdyisze40q86v025uc,South America,Ecuador,Liga Pro,6lwpjhktjhl9g7x2w7njmzva6,liga-pro-2025,2025,https://www.scoresway.com/en_GB/soccer/liga-pro/liga-pro-2025/match/view/cwr6264cdyisze40q86v025uc/player-stats,,13,2025-09-29T06:50:25Z,,,
2025-08-02,2025-08-02Z,21:30:00Z,Barcelona,Orense,Estadio Monumental Banco Pichincha,cys5urvj2hkq2p301r99m6tqs,South America,Ecuador,Liga Pro,6lwpjhktjhl9g7x2w7njmzva6,liga-pro-2025,2025,https://www.scoresway.com/en_GB/soccer/liga-pro/liga-pro-2025/match/view/cys5urvj2hkq2p301r99m6tqs/player-stats,,10,2025-09-29T06:50:26Z,,,
2025-08-02,2025-08-02Z,00:00:00Z,Deportivo Cuenca,Macará,Estadio Alejandro Serrano Aguilar Banco del Austro,cxjty3p9f2mrl3h3gxsm3qec4,South America,Ecuador,Liga Pro,6lwpjhktjhl9g7x2w7njmzva6,liga-pro-2025,2025,https://www.scoresway.com/en_GB/soccer/liga-pro/liga-pro-2025/match/view/cxjty3p9f2mrl3h3gxsm3qec4/player-stats,,13,2025-09-29T06:50:23Z,,,
2025-07-27,2025-07-27Z,23:00:00Z,Deportivo Cuenca,Independiente Valle,Estadio Alejandro Serrano Aguilar Banco del Austro,ctzk8bdi4bgoiiu79gmhwsmqc,South America,Ecuador,Liga Pro,6lwpjhktjhl9g7x2w7njmzva6,liga-pro-2025,2025,https://www.scoresway.com/en_GB/soccer/liga-pro/liga-pro-2025/match/view/ctzk8bdi4bgoiiu79gmhwsmqc/player-stats,,13,2025-09-29T06:50:24Z,,,
2025-07-27,2025-07-27Z,20:30:00Z,Macará,Universidad Católica,Estadio Bellavista de Ambato,ctlp8pgvf3zh0m7xppoe52olw,South America,Ecuador,Liga Pro,6lwpjhktjhl9g7x2w7njmzva6,liga-pro-2025,2025,https://www.scoresway.com/en_GB/soccer/liga-pro/liga-pro-2025/match/view/ctlp8pgvf3zh0m7xppoe52olw/player-stats,,13,2025-09-29T06:50:23Z,,,
2025-07-27,2025-07-27Z,18:00:00Z,Mushuc Runa,Técnico Universitario,Estadio Olímpico de Riobamba,cudiibc1nebhx4x6i4jwkg5xw,South America,Ecuador,Liga Pro,6lwpjhktjhl9g7x2w7njmzva6,liga-pro-2025,2025,https://www.scoresway.com/en_GB/soccer/liga-pro/liga-pro-2025/match/view/cudiibc1nebhx4x6i4jwkg5xw/player-stats,,13,2025-11-22T20:10:17Z,,,
2025-07-27,2025-07-27Z,00:00:00Z,Vinotinto de Ecuador,Orense,Estadio Olímpico Atahualpa,cv5si6ijyk7740fpmff34djx0,South America,Ecuador,Liga Pro,6lwpjhktjhl9g7x2w7njmzva6,liga-pro-2025,2025,https://www.scoresway.com/en_GB/soccer/liga-pro/liga-pro-2025/match/view/cv5si6ijyk7740fpmff34djx0/player-stats,,13,2025-09-29T06:50:26Z,,,
2025-07-26,2025-07-26Z,21:30:00Z,Manta,Emelec,Estadio Jocay,cstt7wnic9gp1dx48egdgi3h0,South America,Ecuador,Liga Pro,6lwpjhktjhl9g7x2w7njmzva6,liga-pro-2025,2025,https://www.scoresway.com/en_GB/soccer/liga-pro/liga-pro-2025/match/view/cstt7wnic9gp1dx48egdgi3h0/player-stats,,13,2025-09-29T06:50:23Z,,,
2025-07-26,2025-07-26Z,19:00:00Z,Aucas,Delfín,Estadio Cooprogreso Gonzalo Pozo Ripalda,curlzvd8lhtt7962zsd5gt2j8,South America,Ecuador,Liga Pro,6lwpjhktjhl9g7x2w7njmzva6,liga-pro-2025,2025,https://www.scoresway.com/en_GB/soccer/liga-pro/liga-pro-2025/match/view/curlzvd8lhtt7962zsd5gt2j8/player-stats,,13,2025-11-23T18:18:34Z,,,
2025-07-26,2025-07-26Z,00:00:00Z,El Nacional,Libertad,Estadio Municipal La Cocha,cvjxj4hgx0yef7b0tgxu0n5zo,South America,Ecuador,Liga Pro,6lwpjhktjhl9g7x2w7njmzva6,liga-pro-2025,2025,https://www.scoresway.com/en_GB/soccer/liga-pro/liga-pro-2025/match/view/cvjxj4hgx0yef7b0tgxu0n5zo/player-stats,,13,2025-09-29T06:50:25Z,,,
2025-07-25,2025-07-25Z,00:00:00Z,Barcelona,LDU Quito,Estadio Monumental Banco Pichincha,ct7q36lidfnglok0bxupx6uqc,South America,Ecuador,Liga Pro,6lwpjhktjhl9g7x2w7njmzva6,liga-pro-2025,2025,https://www.scoresway.com/en_GB/soccer/liga-pro/liga-pro-2025/match/view/ct7q36lidfnglok0bxupx6uqc/player-stats,,10,2025-10-04T23:33:29Z,,,
2025-07-22,2025-07-22Z,00:00:00Z,Libertad,Manta,Estadio Alejandro Serrano Aguilar Banco del Austro,crzfrxjne2silwvi1yek7cwes,South America,Ecuador,Liga Pro,6lwpjhktjhl9g7x2w7njmzva6,liga-pro-2025,2025,https://www.scoresway.com/en_GB/soccer/liga-pro/liga-pro-2025/match/view/crzfrxjne2silwvi1yek7cwes/player-stats,,13,2025-09-29T06:50:23Z,,,
2025-07-20,2025-07-20Z,23:00:00Z,LDU Quito,Deportivo Cuenca,Estadio Rodrigo Paz Delgado,csfpx5s4kktt8of1zbd1gu7mc,South America,Ecuador,Liga Pro,6lwpjhktjhl9g7x2w7njmzva6,liga-pro-2025,2025,https://www.scoresway.com/en_GB/soccer/liga-pro/liga-pro-2025/match/view/csfpx5s4kktt8of1zbd1gu7mc/player-stats,,10,2025-10-07T20:37:57Z,,,
2025-07-20,2025-07-20Z,20:30:00Z,Emelec,Mushuc Runa,Estadio George Capwell Banco del Austro,crlkbaeyye864jkyo0k5qtgd0,South America,Ecuador,Liga Pro,6lwpjhktjhl9g7x2w7njmzva6,liga-pro-2025,2025,https://www.scoresway.com/en_GB/soccer/liga-pro/liga-pro-2025/match/view/crlkbaeyye864jkyo0k5qtgd0/player-stats,,13,2025-09-29T06:50:25Z,,,
2025-07-20,2025-07-20Z,18:00:00Z,Técnico Universitario,Macará,Estadio Bellavista de Ambato,cr7p23hokxnt07dr0ugicv6dw,South America,Ecuador,Liga Pro,6lwpjhktjhl9g7x2w7njmzva6,liga-pro-2025,2025,https://www.scoresway.com/en_GB/soccer/liga-pro/liga-pro-2025/match/view/cr7p23hokxnt07dr0ugicv6dw/player-stats,,13,2025-11-22T20:10:17Z,,,
2025-07-20,2025-07-20Z,00:00:00Z,Delfín,Barcelona,Estadio Jocay,cpnax8ljeyudx3uroofu8dgr8,South America,Ecuador,Liga Pro,6lwpjhktjhl9g7x2w7njmzva6,liga-pro-2025,2025,https://www.scoresway.com/en_GB/soccer/liga-pro/liga-pro-2025/match/view/cpnax8ljeyudx3uroofu8dgr8/player-stats,,13,2025-11-23T18:18:34Z,,,
2025-07-19,2025-07-19Z,21:30:00Z,Orense,El Nacional,Estadio 9 de Mayo,cqfc4fgc5h80uhw2hgqi4wg7o,South America,Ecuador,Liga Pro,6lwpjhktjhl9g7x2w7njmzva6,liga-pro-2025,2025,https://www.scoresway.com/en_GB/soccer/liga-pro/liga-pro-2025/match/view/cqfc4fgc5h80uhw2hgqi4wg7o/player-stats,,13,2025-09-29T06:50:26Z,,,
2025-07-19,2025-07-19Z,19:00:00Z,Universidad Católica,Vinotinto de Ecuador,Estadio Olímpico Atahualpa,cqtgvur389iv854dd9tghjcb8,South America,Ecuador,Liga Pro,6lwpjhktjhl9g7x2w7njmzva6,liga-pro-2025,2025,https://www.scoresway.com/en_GB/soccer/liga-pro/liga-pro-2025/match/view/cqtgvur389iv854dd9tghjcb8/player-stats,,13,2025-09-29T06:50:23Z,,,
2025-07-19,2025-07-19Z,00:00:00Z,Independiente Valle,Aucas,Estadio Olímpico Atahualpa,cq1bn88mby6aj2gt9tt3a3ifo,South America,Ecuador,Liga Pro,6lwpjhktjhl9g7x2w7njmzva6,liga-pro-2025,2025,https://www.scoresway.com/en_GB/soccer/liga-pro/liga-pro-2025/match/view/cq1bn88mby6aj2gt9tt3a3ifo/player-stats,,13,2025-10-05T17:17:44Z,,,
2025-07-15,2025-07-15Z,00:00:00Z,Aucas,El Nacional,Estadio Bellavista de Ambato,cno0ojvzlbossf7wecgbwkidw,South America,Ecuador,Liga Pro,6lwpjhktjhl9g7x2w7njmzva6,liga-pro-2025,2025,https://www.scoresway.com/en_GB/soccer/liga-pro/liga-pro-2025/match/view/cno0ojvzlbossf7wecgbwkidw/player-stats,,13,2025-10-05T17:17:44Z,,,
2025-07-13,2025-07-13Z,23:00:00Z,Deportivo Cuenca,Delfín,Estadio Alejandro Serrano Aguilar Banco del Austro,coveykdrf6t2oni4e6k9te2ok,South America,Ecuador,Liga Pro,6lwpjhktjhl9g7x2w7njmzva6,liga-pro-2025,2025,https://www.scoresway.com/en_GB/soccer/liga-pro/liga-pro-2025/match/view/coveykdrf6t2oni4e6k9te2ok/player-stats,,13,2025-11-23T18:18:34Z,,,
2025-07-13,2025-07-13Z,20:30:00Z,Orense,Libertad,Estadio 9 de Mayo,cp97pe9zq9otn72out7n3g3ro,South America,Ecuador,Liga Pro,6lwpjhktjhl9g7x2w7njmzva6,liga-pro-2025,2025,https://www.scoresway.com/en_GB/soccer/liga-pro/liga-pro-2025/match/view/cp97pe9zq9otn72out7n3g3ro/player-stats,,13,2025-09-29T06:50:26Z,,,
2025-07-13,2025-07-13Z,18:00:00Z,Vinotinto de Ecuador,Mushuc Runa,Estadio Olímpico de Ibarra,cognu29olfiuuw5kk05hwzqqc,South America,Ecuador,Liga Pro,6lwpjhktjhl9g7x2w7njmzva6,liga-pro-2025,2025,https://www.scoresway.com/en_GB/soccer/liga-pro/liga-pro-2025/match/view/cognu29olfiuuw5kk05hwzqqc/player-stats,,13,2025-09-29T06:50:25Z,,,
2025-07-13,2025-07-13Z,00:00:00Z,Barcelona,Técnico Universitario,Estadio Monumental Banco Pichincha,co2jdcqpshhjx9oyq4n8j0d90,South America,Ecuador,Liga Pro,6lwpjhktjhl9g7x2w7njmzva6,liga-pro-2025,2025,https://www.scoresway.com/en_GB/soccer/liga-pro/liga-pro-2025/match/view/co2jdcqpshhjx9oyq4n8j0d90/player-stats,,13,2025-11-22T20:10:17Z,,,
2025-07-12,2025-07-12Z,21:30:00Z,LDU Quito,Emelec,Estadio Rodrigo Paz Delgado,cmftk6d13um4w2mvp1f7gbaj8,South America,Ecuador,Liga Pro,6lwpjhktjhl9g7x2w7njmzva6,liga-pro-2025,2025,https://www.scoresway.com/en_GB/soccer/liga-pro/liga-pro-2025/match/view/cmftk6d13um4w2mvp1f7gbaj8/player-stats,,10,2025-10-07T20:37:57Z,,,
2025-07-12,2025-07-12Z,19:00:00Z,Manta,Universidad Católica,Estadio Jocay,cmtrwi6bmogimr1amwwnvet5g,South America,Ecuador,Liga Pro,6lwpjhktjhl9g7x2w7njmzva6,liga-pro-2025,2025,https://www.scoresway.com/en_GB/soccer/liga-pro/liga-pro-2025/match/view/cmtrwi6bmogimr1amwwnvet5g/player-stats,,13,2025-09-29T06:50:23Z,,,
2025-07-12,2025-07-12Z,00:00:00Z,Macará,Independiente Valle,Estadio Bellavista de Ambato,cn9idqdfvmf56l6wfno24uiok,South America,Ecuador,Liga Pro,6lwpjhktjhl9g7x2w7njmzva6,liga-pro-2025,2025,https://www.scoresway.com/en_GB/soccer/liga-pro/liga-pro-2025/match/view/cn9idqdfvmf56l6wfno24uiok/player-stats,,13,2025-09-29T06:50:24Z,,,
2025-07-08,2025-07-08Z,00:00:00Z,Técnico Universitario,Orense,Estadio Bellavista de Ambato,cln9g2cpxhdeuhlvce1wn1r10,South America,Ecuador,Liga Pro,6lwpjhktjhl9g7x2w7njmzva6,liga-pro-2025,2025,https://www.scoresway.com/en_GB/soccer/liga-pro/liga-pro-2025/match/view/cln9g2cpxhdeuhlvce1wn1r10/player-stats,,13,2025-11-22T20:10:17Z,,,
2025-07-06,2025-07-06Z,23:00:00Z,Delfín,LDU Quito,Estadio Jocay,cjog8oofydsqf8t4in9v1i80k,South America,Ecuador,Liga Pro,6lwpjhktjhl9g7x2w7njmzva6,liga-pro-2025,2025,https://www.scoresway.com/en_GB/soccer/liga-pro/liga-pro-2025/match/view/cjog8oofydsqf8t4in9v1i80k/player-stats,,13,2025-11-23T18:18:34Z,,,
2025-07-06,2025-07-06Z,20:30:00Z,El Nacional,Manta,Estadio Municipal La Cocha,cl93wkr0xfrbm6asz71vu1qfo,South America,Ecuador,Liga Pro,6lwpjhktjhl9g7x2w7njmzva6,liga-pro-2025,2025,https://www.scoresway.com/en_GB/soccer/liga-pro/liga-pro-2025/match/view/cl93wkr0xfrbm6asz71vu1qfo/player-stats,,13,2025-09-29T06:50:25Z,,,
2025-07-06,2025-07-06Z,18:00:00Z,Aucas,Macará,Estadio Cooprogreso Gonzalo Pozo Ripalda,ckuxmitr9bebfllk4wl38hkic,South America,Ecuador,Liga Pro,6lwpjhktjhl9g7x2w7njmzva6,liga-pro-2025,2025,https://www.scoresway.com/en_GB/soccer/liga-pro/liga-pro-2025/match/view/ckuxmitr9bebfllk4wl38hkic/player-stats,,13,2025-10-05T17:17:44Z,,,
2025-07-06,2025-07-06Z,00:00:00Z,Independiente Valle,Barcelona,Estadio Banco Guayaquil,cjad9hg873umi7pm0euz44v10,South America,Ecuador,Liga Pro,6lwpjhktjhl9g7x2w7njmzva6,liga-pro-2025,2025,https://www.scoresway.com/en_GB/soccer/liga-pro/liga-pro-2025/match/view/cjad9hg873umi7pm0euz44v10/player-stats,,13,2025-09-29T06:50:24Z,,,
2025-07-05,2025-07-05Z,21:30:00Z,Emelec,Vinotinto de Ecuador,Estadio George Capwell Banco del Austro,ckgtymp99p9a25tqdh97rssgk,South America,Ecuador,Liga Pro,6lwpjhktjhl9g7x2w7njmzva6,liga-pro-2025,2025,https://www.scoresway.com/en_GB/soccer/liga-pro/liga-pro-2025/match/view/ckgtymp99p9a25tqdh97rssgk/player-stats,,13,2025-09-29T06:50:23Z,,,
2025-07-05,2025-07-05Z,19:00:00Z,Mushuc Runa,Universidad Católica,Estadio Olímpico de Riobamba,ck2rzndg6adqxc6qds8qlvh90,South America,Ecuador,Liga Pro,6lwpjhktjhl9g7x2w7njmzva6,liga-pro-2025,2025,https://www.scoresway.com/en_GB/soccer/liga-pro/liga-pro-2025/match/view/ck2rzndg6adqxc6qds8qlvh90/player-stats,,13,2025-09-29T06:50:25Z,,,
2025-07-05,2025-07-05Z,00:00:00Z,Libertad,Deportivo Cuenca,Estadio Federativo Reina del Cisne,cm1fd7k4g4cm5dnb5qvsxrlec,South America,Ecuador,Liga Pro,6lwpjhktjhl9g7x2w7njmzva6,liga-pro-2025,2025,https://www.scoresway.com/en_GB/soccer/liga-pro/liga-pro-2025/match/view/cm1fd7k4g4cm5dnb5qvsxrlec/player-stats,,13,2025-09-29T06:50:23Z,,,
2025-07-01,2025-07-01Z,00:00:00Z,Vinotinto de Ecuador,Aucas,Estadio Banco Guayaquil,cgvl4hztaw31uualebos4z7ro,South America,Ecuador,Liga Pro,6lwpjhktjhl9g7x2w7njmzva6,liga-pro-2025,2025,https://www.scoresway.com/en_GB/soccer/liga-pro/liga-pro-2025/match/view/cgvl4hztaw31uualebos4z7ro/player-stats,,13,2025-10-05T17:17:44Z,,,
2025-06-29,2025-06-29Z,23:00:00Z,Macará,Emelec,Estadio Bellavista de Ambato,cg31g0n3170h6bwggxsxtlmhg,South America,Ecuador,Liga Pro,6lwpjhktjhl9g7x2w7njmzva6,liga-pro-2025,2025,https://www.scoresway.com/en_GB/soccer/liga-pro/liga-pro-2025/match/view/cg31g0n3170h6bwggxsxtlmhg/player-stats,,13,2025-09-29T06:50:23Z,,,
2025-06-29,2025-06-29Z,20:30:00Z,Universidad Católica,Independiente Valle,Estadio Rodrigo Paz Delgado,ch9pqf2n2q6ektmtpacv0x8no,South America,Ecuador,Liga Pro,6lwpjhktjhl9g7x2w7njmzva6,liga-pro-2025,2025,https://www.scoresway.com/en_GB/soccer/liga-pro/liga-pro-2025/match/view/ch9pqf2n2q6ektmtpacv0x8no/player-stats,,13,2025-09-29T06:50:24Z,,,
2025-06-29,2025-06-29Z,18:00:00Z,Técnico Universitario,El Nacional,Estadio Bellavista de Ambato,chnl7yuk3h077zl1w05g7t89g,South America,Ecuador,Liga Pro,6lwpjhktjhl9g7x2w7njmzva6,liga-pro-2025,2025,https://www.scoresway.com/en_GB/soccer/liga-pro/liga-pro-2025/match/view/chnl7yuk3h077zl1w05g7t89g/player-stats,,13,2025-11-22T20:10:17Z,,,
2025-06-29,2025-06-29Z,00:00:00Z,Orense,LDU Quito,Estadio 9 de Mayo,cghbls3w2ltpbrca155xxd34k,South America,Ecuador,Liga Pro,6lwpjhktjhl9g7x2w7njmzva6,liga-pro-2025,2025,https://www.scoresway.com/en_GB/soccer/liga-pro/liga-pro-2025/match/view/cghbls3w2ltpbrca155xxd34k/player-stats,,13,2025-10-07T20:37:57Z,,,
2025-06-28,2025-06-28Z,21:30:00Z,Barcelona,Libertad,Estadio Monumental Banco Pichincha,civlvebhp3h920s42tanli784,South America,Ecuador,Liga Pro,6lwpjhktjhl9g7x2w7njmzva6,liga-pro-2025,2025,https://www.scoresway.com/en_GB/soccer/liga-pro/liga-pro-2025/match/view/civlvebhp3h920s42tanli784/player-stats,,13,2025-09-29T06:50:26Z,,,
2025-06-28,2025-06-28Z,19:00:00Z,Delfín,Manta,Estadio Jocay,cihhqfwjc78j3zmro0qs1q3o4,South America,Ecuador,Liga Pro,6lwpjhktjhl9g7x2w7njmzva6,liga-pro-2025,2025,https://www.scoresway.com/en_GB/soccer/liga-pro/liga-pro-2025/match/view/cihhqfwjc78j3zmro0qs1q3o4/player-stats,,13,2025-11-23T18:18:34Z,,,
2025-06-28,2025-06-28Z,00:00:00Z,Deportivo Cuenca,Mushuc Runa,Estadio Alejandro Serrano Aguilar Banco del Austro,ci3givu3a8joy7q1nimj69rmc,South America,Ecuador,Liga Pro,6lwpjhktjhl9g7x2w7njmzva6,liga-pro-2025,2025,https://www.scoresway.com/en_GB/soccer/liga-pro/liga-pro-2025/match/view/ci3givu3a8joy7q1nimj69rmc/player-stats,,13,2025-09-29T06:50:25Z,,,
